scenario_id,projection_year,entity_class,sub_class,exposure_ccy,growth_rate,amortization_rate,prepayment_rate,renewal_rate,new_origination_rate
STRESS,2028,FI,FINANCIAL_INSTITUTION,CHF,-0.0541,0.0386,0.0173,0.7800,0.0000
STRESS,2028,FI,FINANCIAL_INSTITUTION,EUR,-0.0541,0.0386,0.0128,0.7800,0.0000
STRESS,2028,FI,FINANCIAL_INSTITUTION,GBP,-0.0541,0.0386,0.0114,0.7800,0.0000
STRESS,2028,FI,FINANCIAL_INSTITUTION,PLN,-0.0541,0.0386,0.0107,0.7800,0.0000
STRESS,2028,FI,FINANCIAL_INSTITUTION,SEK,-0.0541,0.0386,0.0069,0.7800,0.0000
STRESS,2028,FI,FINANCIAL_INSTITUTION,USD,-0.0541,0.0386,0.0100,0.7800,0.0000
STRESS,2028,MDB,GENERAL,CHF,-0.0577,0.0354,0.0173,0.7800,0.0000
STRESS,2028,MDB,GENERAL,EUR,-0.0577,0.0354,0.0128,0.7800,0.0000
STRESS,2028,MDB,GENERAL,GBP,-0.0577,0.0354,0.0114,0.7800,0.0000
STRESS,2028,MDB,GENERAL,PLN,-0.0577,0.0354,0.0107,0.7800,0.0000
STRESS,2028,MDB,GENERAL,SEK,-0.0577,0.0354,0.0069,0.7800,0.0000
STRESS,2028,MDB,GENERAL,USD,-0.0577,0.0354,0.0100,0.7800,0.0000
STRESS,2028,OTHER,OTHER,CHF,-0.0601,0.0359,0.0173,0.7800,0.0000
STRESS,2028,OTHER,OTHER,EUR,-0.0601,0.0359,0.0128,0.7800,0.0000
STRESS,2028,OTHER,OTHER,GBP,-0.0601,0.0359,0.0114,0.7800,0.0000
STRESS,2028,OTHER,OTHER,SEK,-0.0601,0.0359,0.0069,0.7800,0.0000
STRESS,2028,OTHER,OTHER,USD,-0.0601,0.0359,0.0100,0.7800,0.0000
STRESS,2028,PSE,GENERAL,CHF,-0.0678,0.0354,0.0173,0.7800,0.0000
STRESS,2028,PSE,GENERAL,EUR,-0.0678,0.0354,0.0128,0.7800,0.0000
STRESS,2028,PSE,GENERAL,GBP,-0.0678,0.0354,0.0114,0.7800,0.0000
STRESS,2028,PSE,GENERAL,PLN,-0.0678,0.0354,0.0107,0.7800,0.0000
STRESS,2028,PSE,GENERAL,SEK,-0.0678,0.0354,0.0069,0.7800,0.0000
STRESS,2028,PSE,GENERAL,USD,-0.0678,0.0354,0.0100,0.7800,0.0000
STRESS,2028,RETAIL,RESIDENTIAL_REAL_ESTATE,CHF,-0.0401,0.0324,0.0173,0.7400,0.0000
STRESS,2028,RETAIL,RESIDENTIAL_REAL_ESTATE,EUR,-0.0401,0.0324,0.0128,0.7400,0.0000
STRESS,2028,RETAIL,RESIDENTIAL_REAL_ESTATE,GBP,-0.0401,0.0324,0.0114,0.7400,0.0000
STRESS,2028,RETAIL,RESIDENTIAL_REAL_ESTATE,PLN,-0.0401,0.0324,0.0107,0.7400,0.0000
STRESS,2028,RETAIL,RESIDENTIAL_REAL_ESTATE,SEK,-0.0401,0.0324,0.0069,0.7400,0.0000
STRESS,2028,RETAIL,RESIDENTIAL_REAL_ESTATE,USD,-0.0401,0.0324,0.0100,0.7400,0.0000
STRESS,2028,RETAIL,RETAIL,CHF,-0.0424,0.0349,0.0173,0.7400,0.0000
STRESS,2028,RETAIL,RETAIL,EUR,-0.0424,0.0349,0.0128,0.7400,0.0000
STRESS,2028,RETAIL,RETAIL,GBP,-0.0424,0.0349,0.0114,0.7400,0.0000
STRESS,2028,RETAIL,RETAIL,PLN,-0.0424,0.0349,0.0107,0.7400,0.0000
STRESS,2028,RETAIL,RETAIL,SEK,-0.0424,0.0349,0.0069,0.7400,0.0000
STRESS,2028,RETAIL,RETAIL,USD,-0.0424,0.0349,0.0100,0.7400,0.0000
STRESS,2028,SOV,SOVEREIGN,CHF,-0.0615,0.0445,0.0173,0.7800,0.0000
STRESS,2028,SOV,SOVEREIGN,EUR,-0.0615,0.0445,0.0128,0.7800,0.0000
STRESS,2028,SOV,SOVEREIGN,GBP,-0.0615,0.0445,0.0114,0.7800,0.0000
STRESS,2028,SOV,SOVEREIGN,PLN,-0.0615,0.0445,0.0107,0.7800,0.0000
STRESS,2028,SOV,SOVEREIGN,SEK,-0.0615,0.0445,0.0069,0.7800,0.0000
STRESS,2028,SOV,SOVEREIGN,USD,-0.0615,0.0445,0.0100,0.7800,0.0000
STRESS,2029,BANK,BANK,CHF,-0.0630,0.0324,0.0059,0.7800,0.0000
STRESS,2029,BANK,BANK,EUR,-0.0630,0.0324,0.0174,0.7800,0.0000
STRESS,2029,BANK,BANK,GBP,-0.0630,0.0324,0.0198,0.7800,0.0000
STRESS,2029,BANK,BANK,PLN,-0.0630,0.0324,0.0112,0.7800,0.0000
STRESS,2029,BANK,BANK,SEK,-0.0630,0.0324,0.0124,0.7800,0.0000
STRESS,2029,BANK,BANK,USD,-0.0630,0.0324,0.0123,0.7800,0.0000
STRESS,2029,CORP,COMMERCIAL_REAL_ESTATE,CHF,-0.0407,0.0151,0.0059,0.7400,0.0000
STRESS,2029,CORP,COMMERCIAL_REAL_ESTATE,EUR,-0.0407,0.0151,0.0174,0.7400,0.0000
STRESS,2029,CORP,COMMERCIAL_REAL_ESTATE,GBP,-0.0407,0.0151,0.0198,0.7400,0.0000
STRESS,2029,CORP,COMMERCIAL_REAL_ESTATE,PLN,-0.0407,0.0151,0.0112,0.7400,0.0000
STRESS,2029,CORP,COMMERCIAL_REAL_ESTATE,SEK,-0.0407,0.0151,0.0124,0.7400,0.0000
STRESS,2029,CORP,COMMERCIAL_REAL_ESTATE,USD,-0.0407,0.0151,0.0123,0.7400,0.0000
STRESS,2029,CORP,COMMODITIES_FINANCE,CHF,-0.0314,0.0352,0.0059,0.7400,0.0000
STRESS,2029,CORP,COMMODITIES_FINANCE,EUR,-0.0314,0.0352,0.0174,0.7400,0.0000
STRESS,2029,CORP,COMMODITIES_FINANCE,GBP,-0.0314,0.0352,0.0198,0.7400,0.0000
STRESS,2029,CORP,COMMODITIES_FINANCE,PLN,-0.0314,0.0352,0.0112,0.7400,0.0000
STRESS,2029,CORP,COMMODITIES_FINANCE,SEK,-0.0314,0.0352,0.0124,0.7400,0.0000
STRESS,2029,CORP,COMMODITIES_FINANCE,USD,-0.0314,0.0352,0.0123,0.7400,0.0000
STRESS,2029,CORP,CORPORATE,CHF,-0.0369,0.0162,0.0059,0.7400,0.0000
STRESS,2029,CORP,CORPORATE,EUR,-0.0369,0.0162,0.0174,0.7400,0.0000
STRESS,2029,CORP,CORPORATE,GBP,-0.0369,0.0162,0.0198,0.7400,0.0000
STRESS,2029,CORP,CORPORATE,PLN,-0.0369,0.0162,0.0112,0.7400,0.0000
STRESS,2029,CORP,CORPORATE,SEK,-0.0369,0.0162,0.0124,0.7400,0.0000
STRESS,2029,CORP,CORPORATE,USD,-0.0369,0.0162,0.0123,0.7400,0.0000
STRESS,2029,CORP,OBJECT_FINANCE,CHF,-0.0371,0.0433,0.0059,0.7400,0.0000
STRESS,2029,CORP,OBJECT_FINANCE,EUR,-0.0371,0.0433,0.0174,0.7400,0.0000
STRESS,2029,CORP,OBJECT_FINANCE,GBP,-0.0371,0.0433,0.0198,0.7400,0.0000
STRESS,2029,CORP,OBJECT_FINANCE,PLN,-0.0371,0.0433,0.0112,0.7400,0.0000
STRESS,2029,CORP,OBJECT_FINANCE,SEK,-0.0371,0.0433,0.0124,0.7400,0.0000
STRESS,2029,CORP,OBJECT_FINANCE,USD,-0.0371,0.0433,0.0123,0.7400,0.0000
STRESS,2029,CORP,PROJECT_FINANCE,CHF,-0.0395,0.0262,0.0059,0.7400,0.0000
STRESS,2029,CORP,PROJECT_FINANCE,EUR,-0.0395,0.0262,0.0174,0.7400,0.0000
STRESS,2029,CORP,PROJECT_FINANCE,GBP,-0.0395,0.0262,0.0198,0.7400,0.0000
STRESS,2029,CORP,PROJECT_FINANCE,PLN,-0.0395,0.0262,0.0112,0.7400,0.0000
STRESS,2029,CORP,PROJECT_FINANCE,SEK,-0.0395,0.0262,0.0124,0.7400,0.0000
STRESS,2029,CORP,PROJECT_FINANCE,USD,-0.0395,0.0262,0.0123,0.7400,0.0000
STRESS,2029,CORP,SPECIALISED_LENDING,CHF,-0.0445,0.0271,0.0059,0.7400,0.0000
STRESS,2029,CORP,SPECIALISED_LENDING,EUR,-0.0445,0.0271,0.0174,0.7400,0.0000
STRESS,2029,CORP,SPECIALISED_LENDING,GBP,-0.0445,0.0271,0.0198,0.7400,0.0000
STRESS,2029,CORP,SPECIALISED_LENDING,PLN,-0.0445,0.0271,0.0112,0.7400,0.0000
STRESS,2029,CORP,SPECIALISED_LENDING,SEK,-0.0445,0.0271,0.0124,0.7400,0.0000
STRESS,2029,CORP,SPECIALISED_LENDING,USD,-0.0445,0.0271,0.0123,0.7400,0.0000
STRESS,2029,FI,FINANCIAL_INSTITUTION,CHF,-0.0619,0.0335,0.0059,0.7800,0.0000
STRESS,2029,FI,FINANCIAL_INSTITUTION,EUR,-0.0619,0.0335,0.0174,0.7800,0.0000
STRESS,2029,FI,FINANCIAL_INSTITUTION,GBP,-0.0619,0.0335,0.0198,0.7800,0.0000
STRESS,2029,FI,FINANCIAL_INSTITUTION,PLN,-0.0619,0.0335,0.0112,0.7800,0.0000
STRESS,2029,FI,FINANCIAL_INSTITUTION,SEK,-0.0619,0.0335,0.0124,0.7800,0.0000
STRESS,2029,FI,FINANCIAL_INSTITUTION,USD,-0.0619,0.0335,0.0123,0.7800,0.0000
STRESS,2029,MDB,GENERAL,CHF,-0.0566,0.0372,0.0059,0.7800,0.0000
STRESS,2029,MDB,GENERAL,EUR,-0.0566,0.0372,0.0174,0.7800,0.0000
STRESS,2029,MDB,GENERAL,GBP,-0.0566,0.0372,0.0198,0.7800,0.0000
STRESS,2029,MDB,GENERAL,PLN,-0.0566,0.0372,0.0112,0.7800,0.0000
STRESS,2029,MDB,GENERAL,SEK,-0.0566,0.0372,0.0124,0.7800,0.0000
STRESS,2029,MDB,GENERAL,USD,-0.0566,0.0372,0.0123,0.7800,0.0000
STRESS,2029,OTHER,OTHER,CHF,-0.0562,0.0419,0.0059,0.7800,0.0000
STRESS,2029,OTHER,OTHER,EUR,-0.0562,0.0419,0.0174,0.7800,0.0000
STRESS,2029,OTHER,OTHER,GBP,-0.0562,0.0419,0.0198,0.7800,0.0000
STRESS,2029,OTHER,OTHER,SEK,-0.0562,0.0419,0.0124,0.7800,0.0000
STRESS,2029,OTHER,OTHER,USD,-0.0562,0.0419,0.0123,0.7800,0.0000
STRESS,2029,PSE,GENERAL,CHF,-0.0713,0.0372,0.0059,0.7800,0.0000
STRESS,2029,PSE,GENERAL,EUR,-0.0713,0.0372,0.0174,0.7800,0.0000
STRESS,2029,PSE,GENERAL,GBP,-0.0713,0.0372,0.0198,0.7800,0.0000
STRESS,2029,PSE,GENERAL,PLN,-0.0713,0.0372,0.0112,0.7800,0.0000
STRESS,2029,PSE,GENERAL,SEK,-0.0713,0.0372,0.0124,0.7800,0.0000
STRESS,2029,PSE,GENERAL,USD,-0.0713,0.0372,0.0123,0.7800,0.0000
STRESS,2029,RETAIL,RESIDENTIAL_REAL_ESTATE,CHF,-0.0468,0.0365,0.0059,0.7400,0.0000
STRESS,2029,RETAIL,RESIDENTIAL_REAL_ESTATE,EUR,-0.0468,0.0365,0.0174,0.7400,0.0000
STRESS,2029,RETAIL,RESIDENTIAL_REAL_ESTATE,GBP,-0.0468,0.0365,0.0198,0.7400,0.0000
STRESS,2029,RETAIL,RESIDENTIAL_REAL_ESTATE,PLN,-0.0468,0.0365,0.0112,0.7400,0.0000
STRESS,2029,RETAIL,RESIDENTIAL_REAL_ESTATE,SEK,-0.0468,0.0365,0.0124,0.7400,0.0000
STRESS,2029,RETAIL,RESIDENTIAL_REAL_ESTATE,USD,-0.0468,0.0365,0.0123,0.7400,0.0000
STRESS,2029,RETAIL,RETAIL,CHF,-0.0550,0.0264,0.0059,0.7400,0.0000
STRESS,2029,RETAIL,RETAIL,EUR,-0.0550,0.0264,0.0174,0.7400,0.0000
STRESS,2029,RETAIL,RETAIL,GBP,-0.0550,0.0264,0.0198,0.7400,0.0000
STRESS,2029,RETAIL,RETAIL,PLN,-0.0550,0.0264,0.0112,0.7400,0.0000
STRESS,2029,RETAIL,RETAIL,SEK,-0.0550,0.0264,0.0124,0.7400,0.0000
STRESS,2029,RETAIL,RETAIL,USD,-0.0550,0.0264,0.0123,0.7400,0.0000
STRESS,2029,SOV,SOVEREIGN,CHF,-0.0641,0.0245,0.0059,0.7800,0.0000
STRESS,2029,SOV,SOVEREIGN,EUR,-0.0641,0.0245,0.0174,0.7800,0.0000
STRESS,2029,SOV,SOVEREIGN,GBP,-0.0641,0.0245,0.0198,0.7800,0.0000
STRESS,2029,SOV,SOVEREIGN,PLN,-0.0641,0.0245,0.0112,0.7800,0.0000
STRESS,2029,SOV,SOVEREIGN,SEK,-0.0641,0.0245,0.0124,0.7800,0.0000
STRESS,2029,SOV,SOVEREIGN,USD,-0.0641,0.0245,0.0123,0.7800,0.0000
STRESS,2030,BANK,BANK,CHF,-0.0560,0.0327,0.0183,0.7800,0.0000
STRESS,2030,BANK,BANK,EUR,-0.0560,0.0327,0.0208,0.7800,0.0000
STRESS,2030,BANK,BANK,GBP,-0.0560,0.0327,0.0126,0.7800,0.0000
STRESS,2030,BANK,BANK,PLN,-0.0560,0.0327,0.0057,0.7800,0.0000
STRESS,2030,BANK,BANK,SEK,-0.0560,0.0327,0.0109,0.7800,0.0000
STRESS,2030,BANK,BANK,USD,-0.0560,0.0327,0.0220,0.7800,0.0000
STRESS,2030,CORP,COMMERCIAL_REAL_ESTATE,CHF,-0.0424,0.0447,0.0183,0.7400,0.0000
STRESS,2030,CORP,COMMERCIAL_REAL_ESTATE,EUR,-0.0424,0.0447,0.0208,0.7400,0.0000
STRESS,2030,CORP,COMMERCIAL_REAL_ESTATE,GBP,-0.0424,0.0447,0.0126,0.7400,0.0000
STRESS,2030,CORP,COMMERCIAL_REAL_ESTATE,PLN,-0.0424,0.0447,0.0057,0.7400,0.0000
STRESS,2030,CORP,COMMERCIAL_REAL_ESTATE,SEK,-0.0424,0.0447,0.0109,0.7400,0.0000
STRESS,2030,CORP,COMMERCIAL_REAL_ESTATE,USD,-0.0424,0.0447,0.0220,0.7400,0.0000
STRESS,2030,CORP,COMMODITIES_FINANCE,CHF,-0.0386,0.0406,0.0183,0.7400,0.0000
STRESS,2030,CORP,COMMODITIES_FINANCE,EUR,-0.0386,0.0406,0.0208,0.7400,0.0000
STRESS,2030,CORP,COMMODITIES_FINANCE,GBP,-0.0386,0.0406,0.0126,0.7400,0.0000
STRESS,2030,CORP,COMMODITIES_FINANCE,PLN,-0.0386,0.0406,0.0057,0.7400,0.0000
STRESS,2030,CORP,COMMODITIES_FINANCE,SEK,-0.0386,0.0406,0.0109,0.7400,0.0000
STRESS,2030,CORP,COMMODITIES_FINANCE,USD,-0.0386,0.0406,0.0220,0.7400,0.0000
STRESS,2030,CORP,CORPORATE,CHF,-0.0426,0.0271,0.0183,0.7400,0.0000
STRESS,2030,CORP,CORPORATE,EUR,-0.0426,0.0271,0.0208,0.7400,0.0000
STRESS,2030,CORP,CORPORATE,GBP,-0.0426,0.0271,0.0126,0.7400,0.0000
STRESS,2030,CORP,CORPORATE,PLN,-0.0426,0.0271,0.0057,0.7400,0.0000
STRESS,2030,CORP,CORPORATE,SEK,-0.0426,0.0271,0.0109,0.7400,0.0000
STRESS,2030,CORP,CORPORATE,USD,-0.0426,0.0271,0.0220,0.7400,0.0000
STRESS,2030,CORP,OBJECT_FINANCE,CHF,-0.0453,0.0204,0.0183,0.7400,0.0000
STRESS,2030,CORP,OBJECT_FINANCE,EUR,-0.0453,0.0204,0.0208,0.7400,0.0000
STRESS,2030,CORP,OBJECT_FINANCE,GBP,-0.0453,0.0204,0.0126,0.7400,0.0000
STRESS,2030,CORP,OBJECT_FINANCE,PLN,-0.0453,0.0204,0.0057,0.7400,0.0000
STRESS,2030,CORP,OBJECT_FINANCE,SEK,-0.0453,0.0204,0.0109,0.7400,0.0000
STRESS,2030,CORP,OBJECT_FINANCE,USD,-0.0453,0.0204,0.0220,0.7400,0.0000
STRESS,2030,CORP,PROJECT_FINANCE,CHF,-0.0360,0.0302,0.0183,0.7400,0.0000
STRESS,2030,CORP,PROJECT_FINANCE,EUR,-0.0360,0.0302,0.0208,0.7400,0.0000
STRESS,2030,CORP,PROJECT_FINANCE,GBP,-0.0360,0.0302,0.0126,0.7400,0.0000
STRESS,2030,CORP,PROJECT_FINANCE,PLN,-0.0360,0.0302,0.0057,0.7400,0.0000
STRESS,2030,CORP,PROJECT_FINANCE,SEK,-0.0360,0.0302,0.0109,0.7400,0.0000
STRESS,2030,CORP,PROJECT_FINANCE,USD,-0.0360,0.0302,0.0220,0.7400,0.0000
STRESS,2030,CORP,SPECIALISED_LENDING,CHF,-0.0475,0.0395,0.0183,0.7400,0.0000
STRESS,2030,CORP,SPECIALISED_LENDING,EUR,-0.0475,0.0395,0.0208,0.7400,0.0000
STRESS,2030,CORP,SPECIALISED_LENDING,GBP,-0.0475,0.0395,0.0126,0.7400,0.0000
STRESS,2030,CORP,SPECIALISED_LENDING,PLN,-0.0475,0.0395,0.0057,0.7400,0.0000
STRESS,2030,CORP,SPECIALISED_LENDING,SEK,-0.0475,0.0395,0.0109,0.7400,0.0000
STRESS,2030,CORP,SPECIALISED_LENDING,USD,-0.0475,0.0395,0.0220,0.7400,0.0000
STRESS,2030,FI,FINANCIAL_INSTITUTION,CHF,-0.0493,0.0419,0.0183,0.7800,0.0000
STRESS,2030,FI,FINANCIAL_INSTITUTION,EUR,-0.0493,0.0419,0.0208,0.7800,0.0000
STRESS,2030,FI,FINANCIAL_INSTITUTION,GBP,-0.0493,0.0419,0.0126,0.7800,0.0000
STRESS,2030,FI,FINANCIAL_INSTITUTION,PLN,-0.0493,0.0419,0.0057,0.7800,0.0000
STRESS,2030,FI,FINANCIAL_INSTITUTION,SEK,-0.0493,0.0419,0.0109,0.7800,0.0000
STRESS,2030,FI,FINANCIAL_INSTITUTION,USD,-0.0493,0.0419,0.0220,0.7800,0.0000
STRESS,2030,MDB,GENERAL,CHF,-0.0581,0.0326,0.0183,0.7800,0.0000
STRESS,2030,MDB,GENERAL,EUR,-0.0581,0.0326,0.0208,0.7800,0.0000
STRESS,2030,MDB,GENERAL,GBP,-0.0581,0.0326,0.0126,0.7800,0.0000
STRESS,2030,MDB,GENERAL,PLN,-0.0581,0.0326,0.0057,0.7800,0.0000
STRESS,2030,MDB,GENERAL,SEK,-0.0581,0.0326,0.0109,0.7800,0.0000
STRESS,2030,MDB,GENERAL,USD,-0.0581,0.0326,0.0220,0.7800,0.0000
STRESS,2030,OTHER,OTHER,CHF,-0.0536,0.0369,0.0183,0.7800,0.0000
STRESS,2030,OTHER,OTHER,EUR,-0.0536,0.0369,0.0208,0.7800,0.0000
STRESS,2030,OTHER,OTHER,GBP,-0.0536,0.0369,0.0126,0.7800,0.0000
STRESS,2030,OTHER,OTHER,SEK,-0.0536,0.0369,0.0109,0.7800,0.0000
STRESS,2030,OTHER,OTHER,USD,-0.0536,0.0369,0.0220,0.7800,0.0000
STRESS,2030,PSE,GENERAL,CHF,-0.0602,0.0326,0.0183,0.7800,0.0000
STRESS,2030,PSE,GENERAL,EUR,-0.0602,0.0326,0.0208,0.7800,0.0000
STRESS,2030,PSE,GENERAL,GBP,-0.0602,0.0326,0.0126,0.7800,0.0000
STRESS,2030,PSE,GENERAL,PLN,-0.0602,0.0326,0.0057,0.7800,0.0000
STRESS,2030,PSE,GENERAL,SEK,-0.0602,0.0326,0.0109,0.7800,0.0000
STRESS,2030,PSE,GENERAL,USD,-0.0602,0.0326,0.0220,0.7800,0.0000
STRESS,2030,RETAIL,RESIDENTIAL_REAL_ESTATE,CHF,-0.0501,0.0310,0.0183,0.7400,0.0000
STRESS,2030,RETAIL,RESIDENTIAL_REAL_ESTATE,EUR,-0.0501,0.0310,0.0208,0.7400,0.0000
STRESS,2030,RETAIL,RESIDENTIAL_REAL_ESTATE,GBP,-0.0501,0.0310,0.0126,0.7400,0.0000
STRESS,2030,RETAIL,RESIDENTIAL_REAL_ESTATE,PLN,-0.0501,0.0310,0.0057,0.7400,0.0000
STRESS,2030,RETAIL,RESIDENTIAL_REAL_ESTATE,SEK,-0.0501,0.0310,0.0109,0.7400,0.0000
STRESS,2030,RETAIL,RESIDENTIAL_REAL_ESTATE,USD,-0.0501,0.0310,0.0220,0.7400,0.0000
STRESS,2030,RETAIL,RETAIL,CHF,-0.0520,0.0351,0.0183,0.7400,0.0000
STRESS,2030,RETAIL,RETAIL,EUR,-0.0520,0.0351,0.0208,0.7400,0.0000
STRESS,2030,RETAIL,RETAIL,GBP,-0.0520,0.0351,0.0126,0.7400,0.0000
STRESS,2030,RETAIL,RETAIL,PLN,-0.0520,0.0351,0.0057,0.7400,0.0000
STRESS,2030,RETAIL,RETAIL,SEK,-0.0520,0.0351,0.0109,0.7400,0.0000
STRESS,2030,RETAIL,RETAIL,USD,-0.0520,0.0351,0.0220,0.7400,0.0000
STRESS,2030,SOV,SOVEREIGN,CHF,-0.0692,0.0284,0.0183,0.7800,0.0000
STRESS,2030,SOV,SOVEREIGN,EUR,-0.0692,0.0284,0.0208,0.7800,0.0000
STRESS,2030,SOV,SOVEREIGN,GBP,-0.0692,0.0284,0.0126,0.7800,0.0000
STRESS,2030,SOV,SOVEREIGN,PLN,-0.0692,0.0284,0.0057,0.7800,0.0000
STRESS,2030,SOV,SOVEREIGN,SEK,-0.0692,0.0284,0.0109,0.7800,0.0000
STRESS,2030,SOV,SOVEREIGN,USD,-0.0692,0.0284,0.0220,0.7800,0.0000
RECOVERY,2026,BANK,BANK,CHF,0.0257,0.0307,0.0240,0.9900,0.0154
RECOVERY,2026,BANK,BANK,EUR,0.0257,0.0307,0.0160,0.9900,0.0154
RECOVERY,2026,BANK,BANK,GBP,0.0257,0.0307,0.0138,0.9900,0.0154
RECOVERY,2026,BANK,BANK,PLN,0.0257,0.0307,0.0241,0.9900,0.0154
RECOVERY,2026,BANK,BANK,SEK,0.0257,0.0307,0.0114,0.9900,0.0154
RECOVERY,2026,BANK,BANK,USD,0.0257,0.0307,0.0149,0.9900,0.0154
RECOVERY,2026,CORP,COMMERCIAL_REAL_ESTATE,CHF,0.0459,0.0238,0.0240,0.9500,0.0275
RECOVERY,2026,CORP,COMMERCIAL_REAL_ESTATE,EUR,0.0459,0.0238,0.0160,0.9500,0.0275
RECOVERY,2026,CORP,COMMERCIAL_REAL_ESTATE,GBP,0.0459,0.0238,0.0138,0.9500,0.0275
RECOVERY,2026,CORP,COMMERCIAL_REAL_ESTATE,PLN,0.0459,0.0238,0.0241,0.9500,0.0275
RECOVERY,2026,CORP,COMMERCIAL_REAL_ESTATE,SEK,0.0459,0.0238,0.0114,0.9500,0.0275
RECOVERY,2026,CORP,COMMERCIAL_REAL_ESTATE,USD,0.0459,0.0238,0.0149,0.9500,0.0275
RECOVERY,2026,CORP,COMMODITIES_FINANCE,CHF,0.0380,0.0286,0.0240,0.9500,0.0228
RECOVERY,2026,CORP,COMMODITIES_FINANCE,EUR,0.0380,0.0286,0.0160,0.9500,0.0228
RECOVERY,2026,CORP,COMMODITIES_FINANCE,GBP,0.0380,0.0286,0.0138,0.9500,0.0228
RECOVERY,2026,CORP,COMMODITIES_FINANCE,PLN,0.0380,0.0286,0.0241,0.9500,0.0228
RECOVERY,2026,CORP,COMMODITIES_FINANCE,SEK,0.0380,0.0286,0.0114,0.9500,0.0228
RECOVERY,2026,CORP,COMMODITIES_FINANCE,USD,0.0380,0.0286,0.0149,0.9500,0.0228
RECOVERY,2026,CORP,CORPORATE,CHF,0.0533,0.0181,0.0240,0.9500,0.0320
RECOVERY,2026,CORP,CORPORATE,EUR,0.0533,0.0181,0.0160,0.9500,0.0320
RECOVERY,2026,CORP,CORPORATE,GBP,0.0533,0.0181,0.0138,0.9500,0.0320
RECOVERY,2026,CORP,CORPORATE,PLN,0.0533,0.0181,0.0241,0.9500,0.0320
RECOVERY,2026,CORP,CORPORATE,SEK,0.0533,0.0181,0.0114,0.9500,0.0320
RECOVERY,2026,CORP,CORPORATE,USD,0.0533,0.0181,0.0149,0.9500,0.0320
RECOVERY,2026,CORP,OBJECT_FINANCE,CHF,0.0511,0.0296,0.0240,0.9500,0.0307
RECOVERY,2026,CORP,OBJECT_FINANCE,EUR,0.0511,0.0296,0.0160,0.9500,0.0307
RECOVERY,2026,CORP,OBJECT_FINANCE,GBP,0.0511,0.0296,0.0138,0.9500,0.0307
RECOVERY,2026,CORP,OBJECT_FINANCE,PLN,0.0511,0.0296,0.0241,0.9500,0.0307
RECOVERY,2026,CORP,OBJECT_FINANCE,SEK,0.0511,0.0296,0.0114,0.9500,0.0307
RECOVERY,2026,CORP,OBJECT_FINANCE,USD,0.0511,0.0296,0.0149,0.9500,0.0307
RECOVERY,2026,CORP,PROJECT_FINANCE,CHF,0.0476,0.0253,0.0240,0.9500,0.0286
RECOVERY,2026,CORP,PROJECT_FINANCE,EUR,0.0476,0.0253,0.0160,0.9500,0.0286
RECOVERY,2026,CORP,PROJECT_FINANCE,GBP,0.0476,0.0253,0.0138,0.9500,0.0286
RECOVERY,2026,CORP,PROJECT_FINANCE,PLN,0.0476,0.0253,0.0241,0.9500,0.0286
RECOVERY,2026,CORP,PROJECT_FINANCE,SEK,0.0476,0.0253,0.0114,0.9500,0.0286
RECOVERY,2026,CORP,PROJECT_FINANCE,USD,0.0476,0.0253,0.0149,0.9500,0.0286
RECOVERY,2026,CORP,SPECIALISED_LENDING,CHF,0.0388,0.0421,0.0240,0.9500,0.0233
RECOVERY,2026,CORP,SPECIALISED_LENDING,EUR,0.0388,0.0421,0.0160,0.9500,0.0233
RECOVERY,2026,CORP,SPECIALISED_LENDING,GBP,0.0388,0.0421,0.0138,0.9500,0.0233
RECOVERY,2026,CORP,SPECIALISED_LENDING,PLN,0.0388,0.0421,0.0241,0.9500,0.0233
RECOVERY,2026,CORP,SPECIALISED_LENDING,SEK,0.0388,0.0421,0.0114,0.9500,0.0233
RECOVERY,2026,CORP,SPECIALISED_LENDING,USD,0.0388,0.0421,0.0149,0.9500,0.0233
RECOVERY,2026,FI,FINANCIAL_INSTITUTION,CHF,0.0358,0.0288,0.0240,0.9900,0.0215
RECOVERY,2026,FI,FINANCIAL_INSTITUTION,EUR,0.0358,0.0288,0.0160,0.9900,0.0215
RECOVERY,2026,FI,FINANCIAL_INSTITUTION,GBP,0.0358,0.0288,0.0138,0.9900,0.0215
RECOVERY,2026,FI,FINANCIAL_INSTITUTION,PLN,0.0358,0.0288,0.0241,0.9900,0.0215
RECOVERY,2026,FI,FINANCIAL_INSTITUTION,SEK,0.0358,0.0288,0.0114,0.9900,0.0215
RECOVERY,2026,FI,FINANCIAL_INSTITUTION,USD,0.0358,0.0288,0.0149,0.9900,0.0215
RECOVERY,2026,MDB,GENERAL,CHF,0.0267,0.0402,0.0240,0.9900,0.0160
RECOVERY,2026,MDB,GENERAL,EUR,0.0267,0.0402,0.0160,0.9900,0.0160
RECOVERY,2026,MDB,GENERAL,GBP,0.0267,0.0402,0.0138,0.9900,0.0160
RECOVERY,2026,MDB,GENERAL,PLN,0.0267,0.0402,0.0241,0.9900,0.0160
RECOVERY,2026,MDB,GENERAL,SEK,0.0267,0.0402,0.0114,0.9900,0.0160
RECOVERY,2026,MDB,GENERAL,USD,0.0267,0.0402,0.0149,0.9900,0.0160
RECOVERY,2026,OTHER,OTHER,CHF,0.0185,0.0296,0.0240,0.9900,0.0111
RECOVERY,2026,OTHER,OTHER,EUR,0.0185,0.0296,0.0160,0.9900,0.0111
